id,duration,blue_gold,red_gold,gold_diff,blue_xp,red_xp,xp_diff,blue_ward_placed,red_ward_placed,ward_placed_diff,blue_ward_destroyed,red_ward_destroyed,ward_destroyed_diff,first_blood,blue_kills,red_kills,kill_diff,first_turret,blue_turrets,red_turrets,turret_diff,first_inhibitor,blue_inhibitors,red_inhibitors,inhibitor_diff,first_herald,blue_heralds,red_heralds,herald_diff,first_baron,blue_barons,red_barons,baron_diff,blue_air,red_air,air_diff,blue_hextech,red_hextech,hextech_diff,blue_fire,red_fire,fire_diff,blue_earth,red_earth,earth_diff,blue_water,red_water,water_diff,air,hextech,fire,earth,water,blue_win
5900019843,1901258,44773,56692,-11919,62681,73209,-10528,43,36,7,2,4,-2,1,19,32,-13,-1,1,6,-5,-1,0,1,-1,-1,0,2,-2,0,0,0,0,0,1,-1,0,1,-1,0,2,-2,0,0,0,0,0,0,0,0,-1,0,0,0
5899152200,1991074,51229,57598,-6369,62657,64922,-2265,29,98,-69,15,3,12,-1,28,38,-10,1,3,7,-4,-1,0,1,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,2,-1,0,0,0,0,0,0
5898771318,2188094,60123,52296,7827,68811,55948,12863,50,35,15,7,2,5,1,46,24,22,-1,6,7,-1,-1,1,1,0,-1,0,2,-2,1,1,0,1,3,0,3,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,1
5897576180,2881428,54276,55721,-1445,62517,70739,-8222,57,47,10,16,22,-6,-1,30,30,0,-1,7,3,4,1,1,0,1,1,1,0,1,0,0,0,0,0,1,-1,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,1
5897363931,2167217,48685,57948,-9263,62052,65637,-3585,46,53,-7,11,5,6,-1,18,38,-20,-1,2,9,-7,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,2,-2,0,0,0,0,-1,0
5896354960,2077039,54257,59557,-5300,62374,71223,-8849,50,51,-1,5,3,2,1,27,35,-8,1,4,7,-3,0,0,0,0,1,1,1,0,-1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,1,-1,2,1,1,0,0,0,0,0,0
5896238456,1907514,55651,45396,10255,69837,58823,11014,57,45,12,7,2,5,1,28,17,11,1,6,1,5,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,1,1
5893445496,1861958,52581,55845,-3264,57425,71012,-13587,61,45,16,9,7,2,1,26,41,-15,-1,6,3,3,0,0,0,0,-1,1,1,0,-1,0,1,-1,1,0,1,0,1,-1,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0
5893338487,2484961,53704,56513,-2809,62145,65567,-3422,52,110,-58,14,10,4,-1,32,41,-9,-1,4,6,-2,0,0,0,0,-1,0,1,-1,1,1,0,1,0,0,0,1,0,1,2,0,2,0,0,0,1,0,1,0,0,1,0,0,0
5901875451,2430249,50797,53271,-2474,59105,58687,418,74,36,38,5,13,-8,-1,27,32,-5,1,2,7,-5,-1,0,2,-2,1,1,1,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
5901820488,1943893,48880,54244,-5364,56371,65871,-9500,41,67,-26,22,14,8,1,20,27,-7,-1,4,6,-2,0,0,0,0,-1,0,1,-1,-1,0,1,-1,0,1,-1,0,0,0,0,2,-2,0,0,0,0,1,-1,0,0,-1,0,0,0
5901700015,2130004,54681,47742,6939,59326,56223,3103,108,30,78,4,5,-1,1,29,24,5,1,6,2,4,0,0,0,0,1,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,1,0,1
5901536562,1981184,53551,53959,-408,54377,60476,-6099,47,61,-14,13,3,10,1,33,37,-4,1,9,4,5,1,3,1,2,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
5901495506,2660272,53036,52473,563,63932,62057,1875,51,95,-44,11,13,-2,-1,34,18,16,1,4,3,1,0,0,0,0,1,2,0,2,-1,0,1,-1,1,0,1,0,0,0,2,1,1,0,1,-1,0,0,0,0,0,0,0,0,1
5890990396,2765864,56418,53243,3175,68300,63788,4512,50,40,10,2,3,-1,-1,38,30,8,1,5,2,3,0,0,0,0,-1,0,1,-1,1,1,0,1,0,0,0,1,1,0,0,1,-1,0,0,0,1,0,1,0,0,0,0,0,1
5890580114,1822089,49344,63213,-13869,61940,75145,-13205,54,58,-4,10,45,-35,1,25,39,-14,-1,1,9,-8,-1,0,3,-3,-1,0,2,-2,-1,0,1,-1,1,0,1,0,2,-2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5901535254,2241682,52526,53274,-748,59128,61329,-2201,51,58,-7,10,9,1,-1,25,27,-2,1,5,4,1,1,1,0,1,-1,0,1,-1,1,1,0,1,0,0,0,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,1
5895675540,2222567,53214,46258,6956,64580,59706,4874,54,54,0,16,10,6,1,24,16,8,1,5,1,4,0,0,0,0,1,1,0,1,0,0,0,0,2,0,2,0,1,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
5894138308,2074095,50594,51732,-1138,62233,60295,1938,58,63,-5,12,19,-7,-1,19,26,-7,-1,2,6,-4,0,0,0,0,-1,0,2,-2,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,1,1,0,0,0,0,0,0,1
5893748356,1887671,52173,49106,3067,60886,60969,-83,61,45,16,9,15,-6,1,23,24,-1,1,5,4,1,-1,0,1,-1,1,2,0,2,0,0,0,0,0,0,0,1,0,1,0,1,-1,0,2,-2,0,0,0,0,0,0,0,0,0
5893650264,2199941,57449,58493,-1044,69534,70648,-1114,43,58,-15,14,9,5,-1,34,36,-2,1,7,5,2,1,1,0,1,-1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
5893672576,1847948,59540,49425,10115,67247,64233,3014,47,56,-9,6,2,4,1,30,29,1,1,9,1,8,1,4,0,4,1,2,0,2,1,1,0,1,0,0,0,0,0,0,1,0,1,2,1,1,0,1,-1,0,0,0,0,0,1
5903229988,2284238,51762,55641,-3879,59801,64610,-4809,62,60,2,10,18,-8,-1,27,30,-3,1,5,5,0,0,0,0,0,-1,0,2,-2,-1,0,1,-1,0,1,-1,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5903193806,1946797,46898,57072,-10174,62200,68327,-6127,47,47,0,7,3,4,-1,14,32,-18,-1,1,8,-7,-1,0,3,-3,-1,0,2,-2,-1,0,1,-1,1,0,1,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5902942417,2198739,60200,57744,2456,69673,63824,5849,50,57,-7,9,4,5,1,43,33,10,-1,6,5,1,0,0,0,0,-1,0,2,-2,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1
5901927579,2217949,53792,51778,2014,67219,64430,2789,57,42,15,4,5,-1,1,25,18,7,-1,4,5,-1,-1,0,1,-1,-1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0
5901923213,1987452,59343,50718,8625,65378,59047,6331,49,46,3,6,11,-5,1,43,22,21,1,8,3,5,1,2,0,2,-1,1,1,0,0,0,0,0,1,1,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5901825290,2274976,55214,55563,-349,66171,67073,-902,58,42,16,7,10,-3,-1,29,29,0,-1,5,3,2,0,0,0,0,-1,0,1,-1,-1,0,1,-1,0,0,0,0,1,-1,0,1,-1,0,0,0,1,1,0,0,0,0,0,0,1
5901257834,2187621,47502,54869,-7367,59558,63676,-4118,37,51,-14,1,7,-6,-1,22,39,-17,-1,1,6,-5,-1,0,1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
5898936040,2251451,47650,45999,1651,53942,53250,692,63,37,26,20,12,8,-1,22,17,5,-1,5,3,2,0,0,0,0,-1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,1,0
5894175152,2349115,49885,54304,-4419,60381,62279,-1898,45,52,-7,10,3,7,-1,30,22,8,-1,3,5,-2,0,0,0,0,-1,1,1,0,0,0,0,0,1,2,-1,0,0,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0
5894211009,1853067,53183,62483,-9300,63426,74822,-11396,31,99,-68,6,6,0,-1,28,41,-13,-1,4,9,-5,-1,0,2,-2,-1,0,2,-2,-1,0,1,-1,0,1,-1,0,0,0,1,0,1,0,2,-2,0,0,0,0,0,0,0,0,0
5893250901,1896674,54750,53422,1328,60846,58882,1964,36,43,-7,10,9,1,1,30,37,-7,1,5,5,0,0,0,0,0,-1,0,1,-1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
5901775469,1867862,57747,51637,6110,67796,66688,1108,72,57,15,18,11,7,1,33,27,6,1,9,2,7,1,3,0,3,1,1,0,1,1,1,0,1,0,1,-1,0,2,-2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
5897046084,2098706,57790,53039,4751,64131,61987,2144,55,49,6,10,15,-5,1,46,32,14,1,5,2,3,0,0,0,0,-1,0,1,-1,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0
5896977534,2108875,52685,52377,308,59638,63417,-3779,60,105,-45,19,19,0,1,18,28,-10,-1,5,3,2,0,0,0,0,-1,0,2,-2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,-3,0,1,-1,0,0,0,-1,0,1
5890657071,1973564,60034,50928,9106,67318,61484,5834,54,46,8,8,9,-1,-1,39,28,11,1,7,0,7,1,1,0,1,1,2,0,2,-1,0,1,-1,1,0,1,0,0,0,0,1,-1,2,0,2,0,0,0,0,0,0,0,0,1
5893367627,1894394,52419,60527,-8108,67539,72710,-5171,57,113,-56,12,9,3,-1,24,33,-9,-1,0,9,-9,-1,0,3,-3,-1,0,2,-2,-1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,1,-1,1,2,-1,0,0,0,0,-1,0
5902279677,1871274,50312,55076,-4764,67643,67187,456,55,43,12,3,13,-10,1,24,21,3,-1,2,7,-5,0,0,0,0,-1,0,2,-2,-1,0,1,-1,0,0,0,0,0,0,1,0,1,0,1,-1,0,1,-1,0,0,0,0,0,0
5901916084,2006528,54788,49682,5106,60171,55853,4318,57,56,1,12,7,5,1,34,25,9,1,5,3,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,1
5901983391,1986447,53389,57407,-4018,65649,66756,-1107,42,46,-4,8,9,-1,-1,29,40,-11,-1,3,6,-3,0,0,0,0,-1,0,2,-2,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,-1,0,2,-2,0,0,0,0,-1,0
5901829507,2979650,51470,52720,-1250,56494,61809,-5315,81,56,25,14,13,1,-1,28,23,5,-1,5,5,0,-1,0,1,-1,-1,0,1,-1,-1,0,1,-1,0,0,0,1,0,1,0,0,0,0,1,-1,1,1,0,0,0,0,0,0,1
5896086374,2369509,52162,58247,-6085,60902,68148,-7246,68,44,24,14,24,-10,1,19,34,-15,1,4,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,-1,1,0,1,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0
5894638305,2372329,55405,54572,833,69118,67049,2069,42,60,-18,16,11,5,1,24,20,4,1,7,7,0,-1,1,1,0,-1,0,1,-1,-1,0,1,-1,1,0,1,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5893498291,2203717,58280,54222,4058,65271,63630,1641,52,48,4,10,12,-2,1,40,28,12,1,4,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,-1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
5901989298,2258720,50378,52989,-2611,54652,62136,-7484,50,46,4,10,7,3,1,33,34,-1,-1,4,3,1,0,0,0,0,-1,1,1,0,0,0,0,0,0,1,-1,0,2,-2,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,0
5903090908,2315022,54957,53491,1466,66885,66318,567,47,49,-2,12,12,0,-1,29,21,8,1,5,4,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
5900045712,1830123,55948,62747,-6799,64740,70742,-6002,78,56,22,14,20,-6,-1,31,41,-10,-1,3,6,-3,-1,0,2,-2,-1,0,1,-1,-1,0,1,-1,0,2,-2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
5899505445,1892409,48943,59317,-10374,60772,65210,-4438,40,49,-9,13,15,-2,-1,22,29,-7,-1,1,9,-8,-1,0,2,-2,1,1,1,0,-1,0,1,-1,0,0,0,0,1,-1,0,1,-1,0,0,0,0,2,-2,0,0,0,0,-1,0
5899372282,2430675,49998,51975,-1977,59940,59794,146,49,49,0,6,16,-10,1,26,27,-1,-1,3,5,-2,0,0,0,0,-1,0,1,-1,0,0,0,0,1,1,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,1
5894680860,1915452,50849,45330,5519,57702,55547,2155,58,54,4,12,12,0,-1,22,17,5,1,8,3,5,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,2,0,0,0,0,0,0,1,0,1
5893933501,2214796,56984,57497,-513,68125,62618,5507,62,51,11,5,9,-4,1,32,30,2,-1,6,6,0,0,0,0,0,-1,1,1,0,1,1,0,1,2,1,1,0,1,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
5893918237,2039730,57691,61070,-3379,65443,68614,-3171,50,47,3,16,15,1,-1,33,38,-5,-1,3,9,-6,-1,0,2,-2,-1,0,2,-2,-1,0,1,-1,0,2,-2,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0
5893383424,2488431,56110,55754,356,70789,64196,6593,36,54,-18,3,2,1,-1,26,27,-1,-1,5,7,-2,1,2,0,2,-1,0,1,-1,1,1,0,1,0,1,-1,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0
5892257032,2620383,56590,52653,3937,68143,62155,5988,115,50,65,9,23,-14,1,29,28,1,1,5,4,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,2,1,1,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0
5891860040,1811047,55547,60791,-5244,64025,75705,-11680,52,51,1,9,14,-5,-1,32,31,1,1,6,7,-1,-1,0,2,-2,-1,0,2,-2,-1,0,1,-1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
5890527623,2780074,53045,53556,-511,63780,65287,-1507,56,59,-3,14,20,-6,1,28,27,1,-1,3,4,-1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,2,-1,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,1
5899406309,2433838,52151,54677,-2526,63704,61261,2443,59,63,-4,19,9,10,-1,31,33,-2,-1,2,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0
5898588072,1987542,62231,57941,4290,68707,61536,7171,41,97,-56,16,14,2,-1,51,33,18,1,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,3,0,3,0,0,0,0,0,1
5898438434,2619822,55881,56138,-257,69941,65462,4479,50,63,-13,15,8,7,-1,28,27,1,-1,2,7,-5,-1,0,1,-1,-1,0,2,-2,1,1,0,1,0,1,-1,1,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,1
5897778330,2478058,52951,50616,2335,62050,57819,4231,47,68,-21,21,10,11,1,24,23,1,1,5,3,2,0,0,0,0,-1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,0,0
5897663193,1906081,63282,48043,15239,76035,58213,17822,40,44,-4,8,8,0,1,43,15,28,-1,8,3,5,1,1,0,1,1,2,0,2,1,1,0,1,2,0,2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1
5901535254,2241682,52526,53274,-748,59128,61329,-2201,51,58,-7,10,9,1,-1,25,27,-2,1,5,4,1,1,1,0,1,-1,0,1,-1,1,1,0,1,0,0,0,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,1
5894138308,2074095,50594,51732,-1138,62233,60295,1938,58,63,-5,12,19,-7,-1,19,26,-7,-1,2,6,-4,0,0,0,0,-1,0,2,-2,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,1,1,0,0,0,0,0,0,1
5893748356,1887671,52173,49106,3067,60886,60969,-83,61,45,16,9,15,-6,1,23,24,-1,1,5,4,1,-1,0,1,-1,1,2,0,2,0,0,0,0,0,0,0,1,0,1,0,1,-1,0,2,-2,0,0,0,0,0,0,0,0,0
5893650264,2199941,57449,58493,-1044,69534,70648,-1114,43,58,-15,14,9,5,-1,34,36,-2,1,7,5,2,1,1,0,1,-1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
5893672576,1847948,59540,49425,10115,67247,64233,3014,47,56,-9,6,2,4,1,30,29,1,1,9,1,8,1,4,0,4,1,2,0,2,1,1,0,1,0,0,0,0,0,0,1,0,1,2,1,1,0,1,-1,0,0,0,0,0,1
5901103845,1852043,60773,49089,11684,70805,56347,14458,43,59,-16,9,3,6,1,45,21,24,1,5,2,3,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,-1,1,0,1,3,0,3,0,0,0,0,1,1
5899533891,1835603,63467,50039,13428,73003,64381,8622,46,50,-4,17,8,9,1,41,24,17,1,11,2,9,1,4,0,4,1,2,0,2,1,1,0,1,0,0,0,1,0,1,2,0,2,0,1,-1,0,0,0,0,0,0,0,0,1
5899349693,2048628,63510,47566,15944,71877,60684,11193,70,35,35,6,15,-9,1,49,21,28,1,9,1,8,1,1,0,1,1,2,0,2,1,1,0,1,2,0,2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1
5897526409,2197968,53100,55717,-2617,59332,63877,-4545,97,43,54,11,15,-4,1,23,36,-13,1,3,6,-3,-1,0,1,-1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,-2,0,0,0,0,0,0
5896349449,2633942,53019,50327,2692,59247,58184,1063,53,60,-7,25,18,7,-1,21,29,-8,1,5,2,3,1,1,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,0,1,-1,0,0,0,0,0,0
5895432990,2170549,56271,57431,-1160,63087,68023,-4936,39,48,-9,4,4,0,-1,36,34,2,1,6,5,1,-1,0,1,-1,1,1,0,1,-1,0,1,-1,0,3,-3,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
5894186293,2298337,56525,52414,4111,64101,64228,-127,62,49,13,6,15,-9,1,35,20,15,1,7,0,7,0,0,0,0,1,2,0,2,-1,0,1,-1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
5890995450,2284325,54028,52184,1844,63698,58938,4760,108,49,59,12,14,-2,-1,37,22,15,-1,5,3,2,0,0,0,0,-1,0,1,-1,1,1,0,1,2,0,2,0,0,0,0,1,-1,0,0,0,1,0,1,0,0,0,0,0,1
5900042569,1817700,54991,64885,-9894,66397,75443,-9046,61,72,-11,13,10,3,-1,35,46,-11,-1,1,10,-9,-1,0,1,-1,-1,0,1,-1,-1,0,1,-1,0,0,0,0,2,-2,0,1,-1,0,1,-1,0,0,0,0,-1,0,0,0,0
5893551960,2999170,51782,51916,-134,64155,68116,-3961,62,59,3,13,13,0,-1,16,22,-6,1,6,3,3,1,1,0,1,1,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,-2,0,1,-1,0,0,0,0,0,0
5892502679,1940049,56479,56180,299,67430,70133,-2703,46,48,-2,6,10,-4,-1,30,32,-2,-1,8,4,4,0,0,0,0,-1,1,1,0,-1,0,2,-2,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2,0,0,0,0,1,1
5891034785,2797441,53542,54284,-742,60964,57864,3100,70,56,14,9,12,-3,-1,27,38,-11,-1,3,5,-2,0,0,0,0,-1,0,2,-2,1,1,0,1,0,0,0,0,0,0,0,1,-1,0,1,-1,1,0,1,0,0,0,0,0,1
5890877595,1878809,53677,54646,-969,61966,61311,655,50,63,-13,12,16,-4,-1,27,26,1,-1,4,7,-3,0,0,0,0,1,1,1,0,1,1,0,1,0,1,-1,0,0,0,0,0,0,0,2,-2,1,0,1,0,0,0,0,0,0
5903226530,1989797,57949,52055,5894,67594,62096,5498,49,54,-5,5,13,-8,1,29,24,5,1,9,4,5,1,1,0,1,1,1,1,0,1,1,0,1,0,1,-1,0,0,0,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,1
5903194079,2824813,56981,54627,2354,66789,65256,1533,42,50,-8,1,3,-2,1,39,33,6,-1,6,4,2,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,0,1,1,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,1
5903086162,2699071,52941,56051,-3110,63440,63841,-401,58,58,0,15,9,6,-1,25,37,-12,-1,5,6,-1,0,0,0,0,-1,0,1,-1,1,1,0,1,0,2,-2,0,0,0,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0
5902096696,2501973,48564,53000,-4436,60513,62831,-2318,55,45,10,12,15,-3,-1,17,31,-14,-1,4,6,-2,0,0,0,0,1,1,1,0,1,1,0,1,0,3,-3,0,0,0,0,0,0,0,1,-1,1,0,1,-1,0,0,0,0,0
5891855825,2085117,56998,45882,11116,68016,60859,7157,49,55,-6,15,6,9,-1,34,17,17,1,6,2,4,0,0,0,0,-1,0,1,-1,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,1,0,1
5891610987,2235439,52409,52209,200,63247,60069,3178,49,71,-22,8,3,5,1,26,17,9,-1,6,4,2,0,0,0,0,1,1,0,1,-1,0,1,-1,0,0,0,2,0,2,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,1
5891207001,2212202,56553,52149,4404,64873,62158,2715,66,43,23,7,13,-6,-1,30,24,6,1,6,3,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,2,0,1,-1,0,0,0,1,0,1,0,0,0,0,0,1
5902435461,2037414,57812,52392,5420,71838,64877,6961,56,62,-6,8,9,-1,-1,31,27,4,1,7,3,4,1,1,0,1,1,2,0,2,1,1,0,1,1,0,1,0,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5898715066,2819375,58263,54182,4081,70070,65017,5053,53,57,-4,6,11,-5,1,31,28,3,1,6,3,3,0,0,0,0,1,2,0,2,1,1,0,1,0,0,0,0,2,-2,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0
5898596975,2207299,50280,58653,-8373,65993,76347,-10354,37,52,-15,14,10,4,-1,19,35,-16,1,2,6,-4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,-1,0,0,0,1,0,1,0,0,0,0,2,-2,0,0,0,0,0,0
5898469210,1864985,50884,57467,-6583,57255,67289,-10034,42,68,-26,20,12,8,-1,24,36,-12,-1,4,5,-1,0,0,0,0,-1,0,1,-1,-1,0,1,-1,0,0,0,0,2,-2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
5897702964,2534241,54300,52465,1835,62713,62092,621,64,62,2,13,17,-4,1,23,16,7,1,6,4,2,1,1,0,1,-1,0,1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
5897617421,2041459,57737,52403,5334,66689,64499,2190,53,43,10,14,5,9,1,34,27,7,1,5,1,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,2,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
5897621089,2085583,51982,54067,-2085,60390,59752,638,46,61,-15,10,14,-4,-1,38,30,8,-1,3,5,-2,0,0,0,0,-1,1,1,0,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0
5896588635,2349749,50545,43805,6740,60196,53438,6758,64,56,8,12,9,3,-1,31,23,8,1,6,1,5,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
5896328226,2112885,52613,55237,-2624,61563,65401,-3838,57,29,28,10,17,-7,1,30,34,-4,-1,5,5,0,0,0,0,0,-1,0,2,-2,-1,0,1,-1,0,0,0,1,1,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0
5895496061,1990046,52488,58719,-6231,64726,68215,-3489,56,41,15,9,11,-2,1,32,46,-14,-1,1,9,-8,-1,0,1,-1,-1,0,1,-1,0,0,0,0,0,0,0,1,1,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0
5891084427,1887859,58043,49047,8996,69930,61059,8871,46,41,5,5,3,2,-1,35,23,12,1,9,3,6,1,3,0,3,1,2,0,2,1,1,0,1,1,0,1,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1
5896606583,2219597,59474,51769,7705,69661,66463,3198,44,34,10,12,4,8,1,36,22,14,1,7,2,5,1,2,0,2,1,2,0,2,-1,0,1,-1,0,0,0,0,1,-1,3,0,3,0,0,0,0,1,-1,0,0,0,0,0,1
5891579551,2658921,45634,49433,-3799,55996,57965,-1969,52,54,-2,10,14,-4,-1,17,25,-8,-1,2,5,-3,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
5903063243,2303853,53011,54968,-1957,62773,73030,-10257,61,60,1,14,60,-46,-1,16,39,-23,1,6,2,4,0,0,0,0,-1,0,1,-1,-1,0,1,-1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,2,-2,0,0,0,0,-1,0
5901913866,2608810,53951,52290,1661,61071,63487,-2416,69,58,11,19,18,1,1,27,28,-1,1,5,4,1,0,0,0,0,1,2,0,2,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,1,0,3,-3,0,0,0,0,-1,0
5898581650,2528271,54662,54024,638,65095,67208,-2113,66,51,15,10,13,-3,-1,27,31,-4,-1,5,3,2,1,1,0,1,1,1,0,1,-1,0,1,-1,1,1,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
5897189609,1964034,55472,55783,-311,69460,65061,4399,39,56,-17,11,5,6,1,34,31,3,-1,4,5,-1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,3,-3,0,0,0,1,0,1,0,0,0,0,0,0
5897170903,2147890,49630,52300,-2670,61002,64976,-3974,40,43,-3,8,8,0,-1,28,31,-3,-1,3,3,0,0,0,0,0,-1,0,1,-1,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
5893409190,2224582,49722,52703,-2981,64040,66879,-2839,56,60,-4,19,14,5,1,23,20,3,-1,2,4,-2,0,0,0,0,-1,1,1,0,0,0,0,0,0,1,-1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
